Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
459,156,7045,1,45,27,0.1862,0.9643,1.7993,0.2222,1359864,1,-0.8889,0,1.4314,28,0.1111,70,0,63,1359867,0.0,1279,0.4771,0.589331166127476,1690,-0.1264,0.0,0.4286,7,80,0.016
460,93,19226,1,206,1694,0.7933,0.2069,2.5551,0.2877,247330,0,0.9286,1,0.7782,29,0.0714,90,1688,359,247414,1.0,1342,1.9243,0.48176355136217164,1696,-0.5816,0.0024,1.0,84,30,0.0035
461,118,13334,1,113,1327,0.3509,0.625,2.1614,0.3095,222011,1,0.5238,0,1.0,16,0.4762,100,1317,145,222032,1.0,325,1.3222,0.652587340560102,1650,-0.2816,0.3915,1.0,21,67,0.0061
462,143,6697,1,46,916,0.2018,0.9412,1.7243,0.4479,693632,1,-0.625,0,1.2041,17,0.375,143,900,53,693638,0.0,47,0.7782,0.2883281039302441,1692,-0.0128,0.9173,0.75,8,110,0.0095
463,140,3166,1,22,382,0.1483,0.8,1.3802,0.4,303204,0,-0.375,1,0.9031,10,0.625,130,374,24,303209,0.0,1520,0.699,0.29132945355846573,1364,0.0306,0.5484,1.0,5,124,0.0059
464,143,635678,1,4445,878,1.0,0.1414,3.7316,0.4347,2150529,0,0.815,1,1.6233,297,0.185,40,836,5390,2150756,1.0,1110,2.356,0.15396358257762643,1362,-0.0786,0.7107,0.8798,258,9,0.0308
465,124,5546,1,44,108,0.2061,0.6667,1.7076,0.49,1889430,1,0.0,0,1.0,15,1.0,70,98,51,1889440,0.5,1554,1.0,0.23599726262055265,1356,-0.1504,0.1445,1.0,10,99,0.0074
466,127,6638,1,52,628,0.1773,0.75,1.7708,0.1806,1126672,0,-0.1111,1,0.9542,12,0.8889,60,619,59,1126680,0.0,1322,0.9031,0.0054731088346274825,1696,-0.121,0.73,1.0,8,95,0.0053
467,101,70737,1,700,1681,0.9998,0.4318,2.9149,0.485,951875,1,0.0952,0,1.5798,88,0.9048,70,1643,822,951917,1.0,351,1.6233,0.1712913040927888,1692,-0.3277,0.013,0.6667,63,71,0.0225
468,150,2712104,1,18080,222,1.0,0.2212,4.3532,0.5403,486069,0,0.0045,1,2.3444,999,0.9955,40,1,22554,486291,1.0,273,2.3463,0.5911438161109712,1400,-0.0606,0.0014,0.3669,605,27,0.1579
469,135,9512,1,70,1055,0.3601,0.6207,1.8921,0.6389,2195695,1,-0.3333,0,1.2553,29,0.6667,80,1037,78,2195707,0.0,570,1.0792,0.338456483297326,1370,-0.0473,0.4599,0.6667,18,111,0.0131
470,142,1758655,1,12384,214,1.0,0.2124,4.1752,0.494,1164302,0,0.0116,1,2.233,805,0.9884,40,43,14969,1164475,1.0,25,2.238,0.19463870785196757,1400,-0.0821,0.0614,0.3439,503,27,0.1221
471,134,27597,1,205,378,0.8854,0.3962,2.3598,0.624,1090984,0,0.2759,1,1.3222,53,0.7241,40,357,229,1091013,1.0,1907,1.4624,0.07179714236004586,1372,-0.0585,0.5204,0.7838,37,111,0.0153
472,141,7758,1,55,957,0.1892,0.7778,1.7993,0.25,852041,0,0.4167,1,0.8451,9,0.5833,175,950,63,852053,1.0,1145,1.0792,0.3215456822408995,1360,-0.038,0.5926,1.0,12,115,0.0052
473,110,22785,1,207,1634,0.7161,0.2093,2.4265,0.3946,1702442,1,0.8163,0,0.9542,43,0.1837,60,1625,267,1702491,1.0,264,1.6902,0.9209704724874502,1690,-0.3333,0.0663,1.0,49,67,0.0053
474,124,644765,1,5199,198,1.0,0.7561,3.7943,0.3191,686245,0,-0.6194,1,2.1903,205,0.3807,40,43,6227,686304,0.0,972,1.7708,0.11895331074021132,1358,-0.1911,0.0633,0.5043,117,38,0.1141
475,118,32335,1,274,17,0.9747,0.3207,2.5478,0.5847,177337,1,0.66,0,1.2305,53,0.34,70,0,353,177387,1.0,289,1.699,0.10167190290371597,1352,-0.2844,0.0,0.8929,56,79,0.0126
476,101,96937,1,959,29,1.0,0.3088,3.0803,0.3563,2280779,1,0.764,0,1.3222,68,0.236,70,8,1203,2280868,1.0,299,1.9494,0.6424832759955477,1354,-0.3705,0.0118,1.0,89,48,0.0155
477,141,15526,1,110,521,0.3097,0.7778,2.0828,0.3352,835980,0,-0.0714,1,1.1461,18,0.9286,180,507,121,835993,0.0,1546,1.1139,0.2409271164143122,1360,0.0025,0.7456,0.7647,17,119,0.0103
478,124,7502,1,60,964,0.2083,0.5454,1.8513,0.3039,3550754,1,0.6471,0,0.7782,11,0.3529,60,958,71,3550771,1.0,1052,1.2305,0.2751525256017133,1682,-0.1745,0.8537,1.0,17,91,0.0036
479,119,85442,1,718,75,0.9998,0.3134,2.9232,0.4749,2344077,1,0.7237,0,1.3222,67,0.2763,70,54,838,2344153,1.0,1784,1.8808,0.2463522417832268,1358,-0.2034,0.0795,0.95,80,90,0.0155
480,127,46226,1,363,364,0.9685,0.3333,2.5911,0.5221,1124976,0,0.6458,1,1.2305,51,0.3542,40,347,390,1125024,1.0,500,1.6812,0.7367056884822203,1372,-0.074,0.5058,0.96,50,110,0.0124
481,94,9559,1,101,1696,0.417,0.375,2.2227,0.3373,150712,0,0.6786,1,0.9542,24,0.3214,90,1687,167,150740,1.0,1683,1.4472,0.28785487604815396,1698,-0.5528,0.0024,1.0,28,23,0.0053
482,125,672664,1,5381,216,1.0,0.6809,3.813,0.4008,1647865,0,-0.6457,1,2.243,257,0.3543,40,41,6501,1647927,0.0,197,1.7924,0.8745620408374645,1356,-0.1916,0.0605,0.5391,115,43,0.1291
483,133,12587,1,94,829,0.2712,0.8461,2.0492,0.2727,657566,0,0.2143,1,1.0414,13,0.7857,40,818,112,657580,1.0,1697,1.1461,0.7952322585827095,1306,-0.122,0.7305,1.0,14,86,0.0084
484,126,23155,1,183,291,0.6268,0.5263,2.3096,0.4632,1488866,0,-0.05,1,1.301,38,0.95,40,271,204,1488885,0.0,1199,1.2787,0.7347251307805799,1362,-0.1132,0.3979,0.8636,22,105,0.0147
485,117,4499,1,38,1347,0.1892,0.3529,1.7076,0.3929,1184511,1,0.5714,0,0.7782,17,0.4286,70,1341,51,1184525,1.0,594,1.1461,0.0073144562930156365,1358,-0.3108,0.0162,1.0,14,51,0.0044
486,118,38722,1,328,1372,0.8355,0.7368,2.5966,0.2766,2356396,0,0.641,1,1.1461,19,0.359,40,1358,395,2356435,1.0,1558,1.5911,0.6429984233408326,1373,-0.2341,0.0015,1.0,39,75,0.0102
487,141,14403,1,102,1159,0.417,0.6364,2.0492,0.5556,288152,0,-0.6786,1,1.4472,44,0.3214,100,1131,112,288161,0.0,720,0.9542,0.5127320643001113,1364,0.0047,0.3006,0.5625,16,120,0.0205
488,133,11682,1,87,1281,0.5296,0.7692,2.0128,0.6781,87951,1,-0.2,0,1.301,26,0.8,80,1261,103,87967,0.0,1453,1.2041,0.9488431070057841,1360,-0.1139,0.1162,0.7273,22,101,0.0147
489,134,19453,1,145,125,0.4963,0.5405,2.1903,0.4833,843822,0,-0.25,1,1.301,37,0.75,40,105,155,843837,0.0,93,1.1761,0.3810212260964825,1362,-0.0195,0.1542,0.6522,23,120,0.0147
490,132,121595,1,921,164,0.9999,0.2353,3.0599,0.3247,936743,1,0.7647,0,1.301,85,0.2353,70,144,1148,936828,1.0,1822,1.9294,0.528657538108291,1354,-0.1725,0.2127,0.9043,94,89,0.0148
491,150,11922,1,79,222,0.2942,0.5938,1.9494,0.4795,5521699,1,-0.5263,0,1.2787,32,0.4737,69,203,89,5521708,0.0,255,0.9542,0.7460142802434464,1650,0.0465,0.2461,0.6429,14,123,0.0115
492,101,4674,1,46,1618,0.1773,0.6667,1.7482,0.2222,1944129,1,0.1111,0,0.9031,12,0.8889,100,1610,56,1944138,1.0,24,0.9542,0.7783834970737619,1656,-0.3479,0.0459,1.0,9,71,0.0048
493,143,17217,1,120,1466,0.4763,0.766,2.1271,0.5347,5851552,1,-0.7778,0,1.5563,47,0.2222,69,1430,134,5851560,0.0,1435,0.9031,0.9757360243896606,1650,0.0038,0.223,0.6154,13,114,0.0218
494,158,6479,1,41,40,0.1715,1.0,1.7324,0.1818,2133912,1,-0.8636,0,1.3424,22,0.1364,70,18,54,2133915,0.0,212,0.4771,0.19977565166005762,1692,-0.0626,0.0213,1.0,3,87,0.013
495,132,13292,1,100,1059,0.5951,0.5806,2.0569,0.6833,3981657,1,0.1,0,1.2553,31,0.9,80,1041,114,3981677,1.0,786,1.301,0.8131593458201128,1364,-0.0891,0.4472,0.8333,24,104,0.0132
496,126,98616,1,782,630,0.9998,0.0974,2.9666,0.4194,2113679,0,0.9241,1,1.0414,113,0.0759,100,619,926,2113824,1.0,419,2.1614,0.9106382271308853,1364,-0.168,0.9076,0.9931,146,92,0.0081
497,140,4538,1,32,753,0.1517,0.8461,1.5441,0.2045,311416,1,-0.6364,0,1.0414,13,0.3636,143,742,35,311420,0.0,1561,0.6021,0.6135164847298321,1658,0.013,0.895,0.5714,7,118,0.0066
498,133,41956,1,315,1103,0.9856,0.3636,2.5611,0.6111,4532922,1,-0.2778,0,1.5563,99,0.7222,100,1067,364,4532948,0.0,406,1.415,0.28390843786403896,1358,-0.0995,0.3756,0.4333,60,99,0.0265
499,104,144769,1,1392,20,1.0,0.1923,3.2076,0.4959,843312,1,0.875,0,1.301,104,0.125,80,0,1613,843472,1.0,1120,2.2041,0.6634532572290868,1687,-0.2988,0.0,0.9302,172,72,0.0119
500,132,12056,1,91,209,0.2901,0.875,1.9956,0.4107,1671098,1,-0.1429,0,1.1461,16,0.8571,70,195,99,1671110,0.0,1126,1.0792,0.5007661490802783,1358,-0.0486,0.2872,0.9231,13,111,0.0103
501,132,196003,1,1484,1348,1.0,0.8067,3.2582,0.7516,355940,1,-0.2083,0,1.9823,119,0.7917,80,1252,1812,356016,0.0,907,1.8808,0.11069207402961612,1687,-0.1549,0.4019,0.563,135,82,0.0569
502,116,49765,1,429,120,0.9848,0.4384,2.7067,0.4515,1785901,1,-0.0938,0,1.5051,73,0.9063,70,88,509,1785930,0.0,1910,1.4624,0.011016667384228462,1358,-0.2362,0.1296,0.4833,60,80,0.0236
503,126,15359,1,121,1627,0.5329,0.4375,2.1367,0.5745,3225473,0,0.3913,1,1.1461,32,0.6087,70,1613,137,3225496,1.0,1798,1.3617,0.5542855857264279,1692,-0.1241,0.0768,0.92,25,103,0.0083
504,148,2147442,1,14509,226,1.0,0.2307,4.2481,0.5443,695578,0,0.1191,1,2.2672,802,0.8809,40,41,17706,695788,1.0,926,2.3222,0.16031202498225805,1404,-0.0525,0.0584,0.3911,537,24,0.1318
505,126,3751,1,29,806,0.1499,0.7778,1.5185,0.2143,1029590,0,-0.1429,1,0.8451,9,0.8571,60,799,33,1029596,0.0,235,0.7782,0.8043609156129707,1698,-0.112,0.9411,1.0,6,105,0.0041
506,127,705056,1,5551,218,1.0,0.6027,3.8343,0.5404,1658501,0,-0.5363,1,2.2529,297,0.4637,40,39,6828,1658584,0.0,842,1.9191,0.5202300670459938,1358,-0.1933,0.0574,0.5461,152,42,0.1318
507,150,142791,1,951,335,1.0,0.2656,3.0394,0.7018,841077,1,0.2917,0,1.7076,192,0.7083,80,284,1095,841149,1.0,1673,1.8573,0.12829325851112017,1694,0.0188,0.3353,0.5373,134,117,0.0301
508,126,735371,1,5836,216,1.0,0.6756,3.8475,0.3975,1945941,0,-0.6271,1,2.248,262,0.3729,40,39,7038,1946007,0.0,1044,1.8195,0.019766445342691674,1358,-0.1837,0.0574,0.4962,133,42,0.1303
509,109,17619,1,161,1620,0.463,0.6087,2.3181,0.2571,3457631,1,0.3,0,1.1461,23,0.7,60,1606,208,3457651,1.0,738,1.301,0.3941257771780975,1686,-0.3382,0.0783,0.9524,21,61,0.0083
510,126,626586,1,4972,218,1.0,0.6887,3.7789,0.5007,2187237,0,-0.6158,1,2.248,257,0.3842,40,41,6010,2187305,0.0,1442,1.8325,0.1536018325377585,1358,-0.1855,0.0604,0.5529,123,39,0.1303
511,127,20323,1,160,19,0.3787,1.0,2.2989,0.1272,375592,0,0.3684,1,1.0792,12,0.6316,200,7,199,375611,1.0,1316,1.2787,0.5626680138319331,1687,-0.2021,0.0083,1.0,19,74,0.0071
512,124,17588,1,141,1092,0.6438,0.6053,2.2577,0.5371,2685547,1,-0.2609,0,1.3617,38,0.7391,80,1069,181,2685564,0.0,1249,1.2305,0.9296666209195551,1362,-0.2409,0.3965,0.68,25,82,0.0169
513,207,8361,1,40,1165,0.1822,0.9167,1.6233,0.4545,23012,0,-0.3636,1,1.0414,12,0.6364,200,1154,42,23019,0.0,139,0.8451,0.08272999992243857,1353,0.5552,0.2779,0.7,10,190,0.0081
514,124,1328712,1,10715,224,1.0,0.3027,4.1255,0.5232,40322,0,-0.442,1,2.3503,740,0.558,50,0,13349,40447,0.0,1780,2.0969,0.16971410509856066,1358,-0.2224,0.0,0.3511,356,29,0.1649
515,86,12773,1,148,1684,0.5461,0.275,2.2878,0.4121,702237,1,0.6333,0,1.0414,40,0.3667,150,1673,194,702267,1.0,575,1.4771,0.5047914829034981,1688,-0.4856,0.0047,0.9091,33,35,0.0065
516,142,1734628,1,12215,218,1.0,0.2458,4.1746,0.4094,897989,0,-0.1921,1,2.248,720,0.8079,40,41,14949,898132,0.0,1343,2.1553,0.5643926803591786,1400,-0.0935,0.0586,0.3049,469,27,0.1264
517,141,1001426,1,7102,195,1.0,0.2389,3.9408,0.6246,2357383,0,-0.0449,1,2.1931,653,0.9551,40,39,8726,2357532,0.0,1484,2.1732,0.6376089802290499,1402,-0.1034,0.0556,0.3744,398,41,0.1113
518,132,7595,1,57,667,0.3977,0.8696,1.8261,0.7208,483796,0,-0.4,1,1.301,23,0.6,50,647,67,483808,0.0,528,1.0792,0.7721048913545856,1360,-0.1144,0.9515,0.9231,13,92,0.0147
519,165,8355,1,50,75,0.1852,1.0,1.8129,0.1875,2412964,1,-0.95,0,1.6021,40,0.05,70,35,65,2412966,0.0,1729,0.301,0.3964362353648121,1688,0.0042,0.0415,0.6667,3,85,0.0237
520,134,645016,1,4813,194,1.0,0.6711,3.7903,0.455,452068,0,-0.5163,1,2.1847,228,0.4837,40,41,6170,452142,0.0,1851,1.8692,0.9057918529142601,1358,-0.1833,0.0604,0.5401,137,51,0.1127
521,143,11877,1,83,298,0.4138,0.8333,1.9731,0.624,473262,0,-0.6,1,1.3979,30,0.4,40,273,94,473272,0.0,721,1.0,0.4329724928677672,1366,-0.0129,0.3997,0.5556,18,117,0.0183
522,109,13096,1,120,1360,0.3068,0.75,2.1303,0.25,4807459,0,0.55,1,0.9542,12,0.45,50,1351,135,4807479,1.0,442,1.301,0.7346210919351616,1387,-0.2421,0.0389,0.9524,21,89,0.0065
523,198,13094,1,66,474,0.2173,0.7692,1.8573,0.3455,28542,0,0.0909,1,1.0,13,0.9091,40,464,72,28553,1.0,867,1.0414,0.798097435818333,1387,0.4208,0.6691,0.9167,12,168,0.0072
524,127,11439,1,90,1334,0.2699,0.5625,2.0492,0.268,1959035,0,0.4706,1,0.9542,16,0.5294,40,1325,112,1959052,1.0,129,1.2305,0.587644572177712,1358,-0.2021,0.0353,1.0,17,84,0.0066
525,132,11979,1,90,1135,0.2712,0.8235,2.0569,0.2597,507537,1,-0.2143,0,1.1461,17,0.7857,70,1121,114,507548,0.0,1638,1.0414,0.24587558700505863,1688,-0.1791,0.6552,1.0,11,67,0.0083
526,141,996980,1,7070,195,1.0,0.2699,3.94,0.6637,2431945,0,0.0602,1,2.1931,578,0.9398,40,39,8709,2432111,1.0,800,2.2201,0.7385803864573827,1402,-0.1057,0.0556,0.5155,322,47,0.1113
527,143,2529140,1,17686,224,1.0,0.1916,4.32,0.5289,418600,0,-0.1161,1,2.3503,1169,0.8839,40,0,20894,418798,0.0,1357,2.2967,0.46367571468150104,1398,-0.0543,0.0,0.2781,712,18,0.1602
528,70,6323,1,90,16,0.3241,0.8,2.0453,0.4219,2724583,1,-0.25,0,1.2041,20,0.75,70,0,111,2724595,0.0,328,1.0792,0.6329176292676207,1356,-0.555,0.0,0.5714,21,41,0.0118
529,197,22198,1,112,137,0.3329,0.5789,2.0756,0.399,31146,0,0.3889,1,1.0414,19,0.6111,200,126,119,31164,1.0,636,1.2553,0.6753056286674841,1353,0.4573,0.1863,0.9474,19,179,0.0081
530,141,13680,1,97,1489,0.286,0.8333,2.0569,0.3091,1248833,1,-0.2667,0,1.1761,18,0.7333,60,1474,114,1248844,0.0,1764,1.0414,0.12011063010138434,1694,-0.0625,0.242,0.9167,12,101,0.0088
531,180,7498,1,41,57,0.1812,1.0,1.7324,0.2895,103914,1,-0.9474,0,1.5798,38,0.0526,70,19,54,103916,0.0,184,0.301,0.772012432110988,1362,0.0848,0.0279,1.0,2,101,0.0279
532,135,12587,1,93,558,0.2583,0.5333,2.0374,0.2431,2426501,1,0.5556,0,0.9031,15,0.4444,100,550,109,2426519,1.0,817,1.2553,0.5362004131113752,1708,-0.0978,0.644,1.0,18,103,0.0047
533,132,17271,1,130,1332,0.3819,0.25,2.1584,0.3739,1647908,0,0.8913,1,0.699,20,0.1087,40,1327,144,1647954,1.0,1444,1.6628,0.1951242410923364,1354,-0.063,0.0325,0.9787,47,110,0.0037
534,141,1245388,1,8832,200,1.0,0.2815,4.0333,0.5176,1576208,0,-0.1366,1,2.2068,572,0.8633,40,39,10796,1576347,0.0,1930,2.143,0.6440094014498684,1402,-0.0988,0.0556,0.3829,363,38,0.1148
535,123,7013,1,57,1261,0.1954,0.6,1.8062,0.2889,718602,1,0.6,0,0.7782,10,0.4,100,1255,64,718617,1.0,250,1.1761,0.6519310255799742,1360,-0.1439,0.1456,1.0,15,99,0.0044
536,112,8091,1,72,966,0.2253,0.75,1.9031,0.3162,2591828,1,0.3077,0,0.9542,12,0.6923,80,957,80,2591841,1.0,629,1.1139,0.8020597869857242,1648,-0.2099,0.8277,1.0,13,91,0.0055
537,127,336567,1,2650,652,1.0,0.3413,3.5034,0.5466,148364,0,0.2828,1,1.8513,208,0.7172,40,581,3187,148463,1.0,1080,1.9956,0.24420500076588825,1306,-0.175,0.8897,0.5,198,87,0.0544
538,126,35778,1,283,170,0.8971,0.5593,2.4829,0.5152,301492,0,-0.4242,1,1.5185,59,0.5758,40,137,304,301511,0.0,1592,1.2787,0.9492935230092574,1360,-0.0805,0.2015,0.7308,26,111,0.0243
539,132,30451,1,230,180,0.8183,0.8049,2.3997,0.5246,2765714,0,-0.5152,1,1.5185,41,0.4848,40,147,251,2765730,0.0,1487,1.2041,0.4690050790126722,1358,-0.0522,0.2165,0.64,25,115,0.0243
540,125,14874,1,118,1254,0.3197,0.5625,2.1239,0.2963,964339,0,0.5714,1,0.9542,16,0.4286,40,1245,133,964360,1.0,713,1.3222,0.9025539692192319,1322,-0.1263,0.1029,1.0,21,105,0.0068
541,127,439881,1,3463,210,1.0,0.7345,3.6097,0.4201,7318386,0,-0.5846,1,2.1139,177,0.4154,40,80,4071,7318440,0.0,934,1.7324,0.7723529876745681,1360,-0.1558,0.1177,0.5454,99,56,0.0956
542,126,60497,1,480,62,0.9905,0.1067,2.7657,0.417,3971234,0,0.936,1,0.9031,75,0.064,40,54,583,3971359,1.0,1644,2.0969,0.18537527280248567,1366,-0.1893,0.0791,1.0,125,89,0.0059
543,141,1579135,1,11199,214,1.0,0.2174,4.1336,0.5799,1174946,0,0.054,1,2.243,805,0.9459,40,39,13601,1175131,1.0,237,2.2672,0.7847634492521874,1400,-0.0929,0.0557,0.3678,503,25,0.125
544,158,61966,1,392,58,0.9093,0.8,2.6812,0.2593,179258,0,0.7778,1,1.0792,15,0.2222,150,46,480,179312,1.0,896,1.7324,0.27811335687148786,1687,0.0086,0.0545,1.0,54,102,0.0071
545,143,570911,1,3992,192,1.0,0.2156,3.7028,0.4772,713788,0,0.8657,1,1.5563,167,0.1343,150,156,5044,714056,1.0,1541,2.4281,0.24075307121426948,1687,-0.1157,0.1849,0.9503,282,11,0.0213
546,95,24697,1,259,1692,0.7776,0.2121,2.5428,0.2878,297096,0,0.9,1,0.8451,33,0.1,90,1685,349,297166,1.0,193,1.8451,0.8311126721249061,1698,-0.4471,0.0071,1.0,70,45,0.0041
547,122,21408,1,175,1173,0.4317,0.6,2.3054,0.2261,466028,0,0.6897,1,0.9542,15,0.3103,70,1164,202,466057,1.0,1450,1.4624,0.8005836206738501,1353,-0.172,0.2661,1.0,29,85,0.0066
548,143,46379,1,324,164,0.976,0.6168,2.5441,0.5921,189519,0,-0.803,1,1.8195,107,0.197,100,98,350,189532,0.0,985,1.1139,0.9206658582735678,1364,0.0353,0.1437,0.3333,39,125,0.0484
549,150,75006,1,500,232,0.9998,0.4057,2.749,0.6474,712491,1,-0.1395,0,1.6335,106,0.8605,80,189,561,712528,0.0,1470,1.5682,0.9366696918651266,1694,0.0445,0.2231,0.5968,62,120,0.0254
550,143,1550152,1,10840,187,1.0,0.296,4.1241,0.4084,1480323,0,0.0263,1,2.1703,500,0.9737,40,39,13309,1480475,1.0,1908,2.1818,0.8027522502122156,1402,-0.09,0.0556,0.4903,310,31,0.1056
551,93,4616,1,49,1073,0.215,0.3529,1.7993,0.4167,237702,1,0.6667,0,0.7782,17,0.3333,211,1067,63,237720,1.0,256,1.2553,0.8165687634239104,1694,-0.4276,0.7332,1.0,18,58,0.0035
552,127,48231,1,379,86,0.9603,0.3488,2.6493,0.4282,1119116,0,0.7115,1,1.1761,43,0.2885,40,71,446,1119168,1.0,23,1.716,0.8931211213221977,1308,-0.1551,0.1086,1.0,52,96,0.0115
553,127,21380,1,168,8,0.463,0.4444,2.2765,0.325,464503,0,0.7714,1,0.9031,18,0.2286,200,0,189,464538,1.0,1718,1.5441,0.658480768393292,1687,-0.1162,0.0,1.0,35,99,0.0047
554,141,60518,1,429,94,0.965,0.2319,2.6656,0.4212,1523381,0,0.68,1,1.2041,69,0.32,130,78,463,1523431,1.0,1777,1.699,0.44739275179210947,1360,0.0212,0.1147,0.9259,54,118,0.0118
555,103,23817,1,231,1116,0.7474,0.4688,2.444,0.4022,1378026,1,0.5161,0,1.1761,32,0.4839,70,1101,278,1378057,1.0,732,1.4914,0.1116003682492267,1654,-0.3307,0.6505,0.9394,33,68,0.0091
556,127,8549,1,67,1334,0.2288,0.2667,1.8633,0.3917,1668998,0,0.8667,1,0.6021,15,0.1333,40,1330,73,1669028,1.0,1229,1.4771,0.05948669218334002,1358,-0.0851,0.0353,1.0,30,109,0.003
557,124,10605,1,85,1085,0.3678,0.7083,2.0212,0.5249,2783339,1,-0.2353,0,1.2305,24,0.7647,80,1068,105,2783352,0.0,1665,1.1139,0.8509971200521644,1364,-0.2109,0.4091,0.8667,15,90,0.0125
558,141,11422,1,81,1207,0.2384,0.6154,1.9542,0.2969,585934,0,0.5,1,0.9031,13,0.5,40,1199,90,585950,1.0,1100,1.2041,0.007507032799999869,1354,-0.0085,0.2171,1.0,16,114,0.0059
559,124,27599,1,222,236,0.6648,0.4054,2.3892,0.3951,1658742,1,0.4444,0,1.1761,37,0.5556,70,221,245,1658769,1.0,330,1.4314,0.7348931623102908,1354,-0.1199,0.3264,0.8182,33,100,0.0111
560,141,6525,1,46,1358,0.1965,0.9286,1.7076,0.4396,5550892,1,-0.4615,0,1.1139,14,0.5385,69,1345,51,5550899,0.0,1840,0.8451,0.032149087802850196,1650,-0.0005,0.3539,0.6364,11,120,0.0079
561,95,7514,1,79,1378,0.2984,0.8571,2.0043,0.4195,4309441,0,0.7931,1,0.7782,7,0.2069,50,1372,101,4309470,1.0,1696,1.4624,0.18853023387416024,1387,-0.4188,0.013,1.0,29,44,0.0043
562,141,25491,1,180,1219,0.8958,0.3677,2.3096,0.6736,172567,0,0.0,1,1.3979,68,1.0,40,1194,204,172592,0.5,611,1.3979,0.6541024094823568,1358,-0.0238,0.2047,0.6579,38,114,0.0184
563,133,655912,1,4931,385,1.0,0.239,3.7855,0.6469,508368,0,0.7917,1,1.7781,251,0.2083,300,325,6102,508656,1.0,653,2.4594,0.2376583633605973,1353,-0.1602,0.4804,0.9505,303,87,0.0443
564,140,773694,1,5526,360,1.0,0.2419,3.85,0.572,3711661,0,0.1439,1,2.0756,492,0.8561,40,241,7080,3711800,1.0,671,2.143,0.5748719296230336,1666,-0.1463,0.2893,0.4744,293,43,0.0714
565,124,10152,1,81,1360,0.2739,0.75,2.0253,0.3205,662867,1,0.0769,0,1.0792,16,0.9231,80,1348,106,662880,1.0,39,1.1139,0.6698139946825103,1696,-0.2518,0.3962,0.9286,14,73,0.0071
566,119,3553,1,29,963,0.1551,0.8,1.5315,0.2917,731417,1,-0.25,0,0.9031,10,0.75,60,955,34,731423,0.0,910,0.7782,0.7648035526072343,1692,-0.1836,0.8617,1.0,6,91,0.0047
567,125,29612,1,236,1322,0.8612,0.3636,2.4885,0.4653,3632953,1,0.5556,0,1.2041,44,0.4444,80,1306,308,3632989,1.0,930,1.5563,0.29603286291002573,1364,-0.2489,0.0616,0.8182,44,82,0.0117
568,134,11801,1,88,488,0.2712,0.6111,2.0645,0.2467,1134907,1,0.2143,0,1.0414,18,0.7857,143,477,116,1134921,1.0,727,1.1461,0.06553043391838242,1692,-0.2052,0.5638,1.0,14,64,0.0065
569,126,1594353,1,12653,226,1.0,0.2783,4.2055,0.4692,29657,0,-0.3973,1,2.3503,805,0.6027,50,2,16052,29792,0.0,859,2.1303,0.5170194868494292,1358,-0.224,0.003,0.3375,400,26,0.1649
570,127,6167,1,48,1306,0.204,0.7778,1.7324,0.449,336968,1,0.5,0,0.8451,9,0.5,100,1299,54,336982,1.0,1572,1.1461,0.5521627033044271,1358,-0.1078,0.0766,1.0,14,106,0.0052
571,126,32358,1,256,1209,0.8901,0.2619,2.4698,0.5211,1246188,0,0.8036,1,1.0414,42,0.1964,175,1198,295,1246244,1.0,1233,1.7482,0.6795270092089578,1364,-0.1431,0.2273,1.0,56,96,0.0081
572,141,1315891,1,9332,440,1.0,0.5456,4.0564,0.8268,1263724,0,-0.591,1,2.6031,735,0.409,40,39,11388,1263888,0.0,1695,2.2148,0.523090499279315,1398,-0.0973,0.0558,0.3952,415,29,0.2868
573,140,13173,1,94,930,0.2583,0.6429,2.0569,0.2083,638468,0,0.4375,1,0.9542,14,0.5625,220,921,114,638484,1.0,1018,1.2041,0.04025373993992376,1392,-0.0972,0.6638,0.9412,17,94,0.0065
574,117,63480,1,542,92,0.9974,0.2737,2.7875,0.4875,961682,1,0.4348,0,1.415,95,0.5652,70,66,613,961728,1.0,239,1.6628,0.10914399676573494,1356,-0.191,0.0974,0.5974,77,90,0.0192
575,103,14689,1,142,1602,0.4399,0.7,2.2279,0.3647,2338856,1,0.2632,0,1.1461,20,0.7368,80,1588,169,2338875,1.0,826,1.2787,0.5957137746857274,1654,-0.321,0.0629,1.0,19,64,0.0085
576,134,59750,1,445,104,0.9918,0.3684,2.7419,0.4599,751059,0,0.8082,1,1.1461,38,0.1918,150,90,552,751132,1.0,1513,1.8633,0.7472698001920698,1687,-0.1543,0.1067,0.9605,76,79,0.0083
577,127,7846,1,61,1161,0.2051,1.0,1.8451,0.2929,969900,1,0.1818,0,0.9542,9,0.8182,100,1152,70,969911,1.0,1814,1.0414,0.8297499101249115,1632,-0.1243,0.5772,1.0,11,99,0.0055
578,124,687345,1,5543,214,1.0,0.6337,3.8252,0.4557,1775604,0,-0.5896,1,2.238,273,0.4104,40,41,6686,1775675,0.0,1508,1.8513,0.21549514181270046,1356,-0.1969,0.0605,0.5379,132,36,0.1276
